text,label,category
Part time job available. Students welcome. Apply: shopnow.sale,1,job_scam
Bitcoin trading se daily profit kamao: workindia.biz,1,crypto
Bhai notes bhej de exam ke liye.,0,ham
Aapka personal loan approved hai. Apply kare turant: workindia.biz,1,loan
Online typing job se paisa kamao. Join now: shopnow.sale,1,job_scam
Kal office ke baad milte hain kya?,0,ham
Kal meeting kitne baje hai?,0,ham
Match dekhne aa raha hai kya aaj?,0,ham
Mummy bol rahi hai sabzi lete aana.,0,ham
Aapka personal loan approved hai. Apply kare turant: shopnow.sale,1,loan
Company hiring remote workers. Apply here: rewardzone.in,1,job_scam
Match dekhne aa raha hai kya aaj?,0,ham
Papa ne poocha tum kab aaoge.,0,ham
Crypto investment se paisa double kare. Start: bit.ly/offer123,1,crypto
Tu free hai kya abhi call karu?,0,ham
Assignment submit kar diya kya?,0,ham
"Aaj traffic bahut hai, thoda late ho jaunga.",0,ham
Kal gym chalein subah?,0,ham
Low interest personal loan available. Check eligibility: verify-now.link,1,loan
Part time job available. Students welcome. Apply: earnfast.co,1,job_scam
Bhai notes bhej de exam ke liye.,0,ham
Free mobile recharge offer. Claim: deal4u.in,1,shopping
Kal meeting kitne baje hai?,0,ham
Low interest personal loan available. Check eligibility: verify-now.link,1,loan
Buy 1 Get 1 Free sale. Shop now: shopnow.sale,1,shopping
New crypto platform launch bonus. Register: rewardzone.in,1,crypto
Weekend pe movie ka plan banaye?,0,ham
Your account suspended. Verify OTP immediately: workindia.biz,1,otp_scam
Instant loan upto 5 lakh bina documents. Apply now: workindia.biz,1,loan
Weekend pe movie ka plan banaye?,0,ham
Flash sale! Limited time fashion deals: rewardzone.in,1,shopping
Kal meeting kitne baje hai?,0,ham
Tu free hai kya abhi call karu?,0,ham
Bitcoin trading se daily profit kamao: workindia.biz,1,crypto
"Aaj traffic bahut hai, thoda late ho jaunga.",0,ham
Low interest personal loan available. Check eligibility: earnfast.co,1,loan
Kal office ke baad milte hain kya?,0,ham
"Work from home job! Earn 10,000 daily. Register: earnfast.co",1,job_scam
Tu ghar pahunch gaya kya?,0,ham
Papa ne poocha tum kab aaoge.,0,ham
Bhai notes bhej de exam ke liye.,0,ham
Your account suspended. Verify OTP immediately: earnfast.co,1,otp_scam
Weekend pe movie ka plan banaye?,0,ham
Kal office ke baad milte hain kya?,0,ham
Kal gym chalein subah?,0,ham
"Aaj traffic bahut hai, thoda late ho jaunga.",0,ham
Your account suspended. Verify OTP immediately: workindia.biz,1,otp_scam
Exclusive 70% discount sirf aaj ke liye: earnfast.co,1,shopping
Kal gym chalein subah?,0,ham
Flash sale! Limited time fashion deals: rewardzone.in,1,shopping
Flash sale! Limited time fashion deals: deal4u.in,1,shopping
ATM card blocked. Verify OTP to activate: earnfast.co,1,otp_scam
Tu free hai kya abhi call karu?,0,ham
Unusual login detected. Confirm OTP: deal4u.in,1,otp_scam
"Aaj traffic bahut hai, thoda late ho jaunga.",0,ham
Company hiring remote workers. Apply here: quickloan.app,1,job_scam
Kal meeting kitne baje hai?,0,ham
Unusual login detected. Confirm OTP: shopnow.sale,1,otp_scam
Free mobile recharge offer. Claim: bit.ly/offer123,1,shopping
Weekend pe movie ka plan banaye?,0,ham
Bank KYC update required. Enter OTP here: quickloan.app,1,otp_scam
"Aaj traffic bahut hai, thoda late ho jaunga.",0,ham
Aapka personal loan approved hai. Apply kare turant: bit.ly/offer123,1,loan
Unusual login detected. Confirm OTP: earnfast.co,1,otp_scam
Bitcoin trading se daily profit kamao: earnfast.co,1,crypto
Low interest personal loan available. Check eligibility: rewardzone.in,1,loan
Mummy bol rahi hai sabzi lete aana.,0,ham
"Aaj traffic bahut hai, thoda late ho jaunga.",0,ham
"Work from home job! Earn 10,000 daily. Register: shopnow.sale",1,job_scam
Bhai notes bhej de exam ke liye.,0,ham
"Office se nikal gaya hu, 20 min me aaunga.",0,ham
Company hiring remote workers. Apply here: deal4u.in,1,job_scam
Tu ghar pahunch gaya kya?,0,ham
Flash sale! Limited time fashion deals: workindia.biz,1,shopping
Bitcoin trading se daily profit kamao: bit.ly/offer123,1,crypto
Low interest personal loan available. Check eligibility: shopnow.sale,1,loan
"Office se nikal gaya hu, 20 min me aaunga.",0,ham
"Office se nikal gaya hu, 20 min me aaunga.",0,ham
Free mobile recharge offer. Claim: quickloan.app,1,shopping
Mummy bol rahi hai sabzi lete aana.,0,ham
Assignment submit kar diya kya?,0,ham
Part time job available. Students welcome. Apply: verify-now.link,1,job_scam
Tu ghar pahunch gaya kya?,0,ham
Bitcoin trading se daily profit kamao: bit.ly/offer123,1,crypto
Part time job available. Students welcome. Apply: workindia.biz,1,job_scam
Online typing job se paisa kamao. Join now: workindia.biz,1,job_scam
"Aaj traffic bahut hai, thoda late ho jaunga.",0,ham
Bhai notes bhej de exam ke liye.,0,ham
Papa ne poocha tum kab aaoge.,0,ham
Buy 1 Get 1 Free sale. Shop now: bit.ly/offer123,1,shopping
ATM card blocked. Verify OTP to activate: rewardzone.in,1,otp_scam
Bank KYC update required. Enter OTP here: earnfast.co,1,otp_scam
"Office se nikal gaya hu, 20 min me aaunga.",0,ham
Kal meeting kitne baje hai?,0,ham
"Aaj traffic bahut hai, thoda late ho jaunga.",0,ham
Bitcoin trading se daily profit kamao: earnfast.co,1,crypto
"Aaj traffic bahut hai, thoda late ho jaunga.",0,ham
Papa ne poocha tum kab aaoge.,0,ham
Bhai notes bhej de exam ke liye.,0,ham
Bank KYC update required. Enter OTP here: rewardzone.in,1,otp_scam
Kal gym chalein subah?,0,ham
Papa ne poocha tum kab aaoge.,0,ham
Mummy bol rahi hai sabzi lete aana.,0,ham
Tu free hai kya abhi call karu?,0,ham
Flash sale! Limited time fashion deals: bit.ly/offer123,1,shopping
Tu free hai kya abhi call karu?,0,ham
Papa ne poocha tum kab aaoge.,0,ham
Papa ne poocha tum kab aaoge.,0,ham
Bank KYC update required. Enter OTP here: earnfast.co,1,otp_scam
Buy 1 Get 1 Free sale. Shop now: deal4u.in,1,shopping
Bhai notes bhej de exam ke liye.,0,ham
Exclusive 70% discount sirf aaj ke liye: workindia.biz,1,shopping
Tu ghar pahunch gaya kya?,0,ham
Assignment submit kar diya kya?,0,ham
Weekend pe movie ka plan banaye?,0,ham
"Work from home job! Earn 10,000 daily. Register: quickloan.app",1,job_scam
"Aaj traffic bahut hai, thoda late ho jaunga.",0,ham
"Office se nikal gaya hu, 20 min me aaunga.",0,ham
Your account suspended. Verify OTP immediately: quickloan.app,1,otp_scam
Salary account par special loan offer. Click kare: verify-now.link,1,loan
Instant loan upto 5 lakh bina documents. Apply now: rewardzone.in,1,loan
Bank KYC update required. Enter OTP here: bit.ly/offer123,1,otp_scam
Assignment submit kar diya kya?,0,ham
Mummy bol rahi hai sabzi lete aana.,0,ham
Instant loan upto 5 lakh bina documents. Apply now: rewardzone.in,1,loan
Bank KYC update required. Enter OTP here: verify-now.link,1,otp_scam
Shaam ko chai pe milte hain.,0,ham
Tu free hai kya abhi call karu?,0,ham
Crypto investment se paisa double kare. Start: deal4u.in,1,crypto
Crypto investment se paisa double kare. Start: verify-now.link,1,crypto
"Work from home job! Earn 10,000 daily. Register: deal4u.in",1,job_scam
Match dekhne aa raha hai kya aaj?,0,ham
"Office se nikal gaya hu, 20 min me aaunga.",0,ham
Kal meeting kitne baje hai?,0,ham
Online typing job se paisa kamao. Join now: bit.ly/offer123,1,job_scam
Tu free hai kya abhi call karu?,0,ham
Salary account par special loan offer. Click kare: earnfast.co,1,loan
Bank KYC update required. Enter OTP here: shopnow.sale,1,otp_scam
Shaam ko chai pe milte hain.,0,ham
Buy 1 Get 1 Free sale. Shop now: shopnow.sale,1,shopping
"Aaj traffic bahut hai, thoda late ho jaunga.",0,ham
Kal gym chalein subah?,0,ham
Kal office ke baad milte hain kya?,0,ham
Kal gym chalein subah?,0,ham
Crypto investment se paisa double kare. Start: deal4u.in,1,crypto
Bitcoin trading se daily profit kamao: rewardzone.in,1,crypto
Bitcoin trading se daily profit kamao: quickloan.app,1,crypto
Crypto investment se paisa double kare. Start: verify-now.link,1,crypto
"Aaj traffic bahut hai, thoda late ho jaunga.",0,ham
Weekend pe movie ka plan banaye?,0,ham
ATM card blocked. Verify OTP to activate: rewardzone.in,1,otp_scam
Mummy bol rahi hai sabzi lete aana.,0,ham
Low interest personal loan available. Check eligibility: earnfast.co,1,loan
Buy 1 Get 1 Free sale. Shop now: deal4u.in,1,shopping
Shaam ko chai pe milte hain.,0,ham
Free mobile recharge offer. Claim: deal4u.in,1,shopping
Mummy bol rahi hai sabzi lete aana.,0,ham
Tu ghar pahunch gaya kya?,0,ham
Flash sale! Limited time fashion deals: earnfast.co,1,shopping
Shaam ko chai pe milte hain.,0,ham
Kal meeting kitne baje hai?,0,ham
Tu ghar pahunch gaya kya?,0,ham
Shaam ko chai pe milte hain.,0,ham
Bhai notes bhej de exam ke liye.,0,ham
"Office se nikal gaya hu, 20 min me aaunga.",0,ham
"Aaj traffic bahut hai, thoda late ho jaunga.",0,ham
Free mobile recharge offer. Claim: earnfast.co,1,shopping
Aapka personal loan approved hai. Apply kare turant: shopnow.sale,1,loan
Kal meeting kitne baje hai?,0,ham
Bank KYC update required. Enter OTP here: verify-now.link,1,otp_scam
Free mobile recharge offer. Claim: verify-now.link,1,shopping
Crypto investment se paisa double kare. Start: verify-now.link,1,crypto
Low interest personal loan available. Check eligibility: rewardzone.in,1,loan
Match dekhne aa raha hai kya aaj?,0,ham
Kal gym chalein subah?,0,ham
Mummy bol rahi hai sabzi lete aana.,0,ham
Part time job available. Students welcome. Apply: workindia.biz,1,job_scam
Instant loan upto 5 lakh bina documents. Apply now: earnfast.co,1,loan
Match dekhne aa raha hai kya aaj?,0,ham
Shaam ko chai pe milte hain.,0,ham
Kal office ke baad milte hain kya?,0,ham
ATM card blocked. Verify OTP to activate: shopnow.sale,1,otp_scam
Shaam ko chai pe milte hain.,0,ham
Part time job available. Students welcome. Apply: deal4u.in,1,job_scam
"Work from home job! Earn 10,000 daily. Register: bit.ly/offer123",1,job_scam
Online typing job se paisa kamao. Join now: deal4u.in,1,job_scam
Tu ghar pahunch gaya kya?,0,ham
Bitcoin trading se daily profit kamao: bit.ly/offer123,1,crypto
Buy 1 Get 1 Free sale. Shop now: bit.ly/offer123,1,shopping
"Aaj traffic bahut hai, thoda late ho jaunga.",0,ham
"Work from home job! Earn 10,000 daily. Register: deal4u.in",1,job_scam
Free mobile recharge offer. Claim: workindia.biz,1,shopping
Kal meeting kitne baje hai?,0,ham
Assignment submit kar diya kya?,0,ham
Exclusive 70% discount sirf aaj ke liye: verify-now.link,1,shopping
Kal gym chalein subah?,0,ham
Bank KYC update required. Enter OTP here: rewardzone.in,1,otp_scam
Exclusive 70% discount sirf aaj ke liye: rewardzone.in,1,shopping
Match dekhne aa raha hai kya aaj?,0,ham
Tu free hai kya abhi call karu?,0,ham
ATM card blocked. Verify OTP to activate: bit.ly/offer123,1,otp_scam
"Work from home job! Earn 10,000 daily. Register: rewardzone.in",1,job_scam
Join our crypto signal group for huge returns: verify-now.link,1,crypto
Weekend pe movie ka plan banaye?,0,ham
Kal gym chalein subah?,0,ham
Bhai notes bhej de exam ke liye.,0,ham
"Work from home job! Earn 10,000 daily. Register: bit.ly/offer123",1,job_scam
ATM card blocked. Verify OTP to activate: shopnow.sale,1,otp_scam
Weekend pe movie ka plan banaye?,0,ham
Papa ne poocha tum kab aaoge.,0,ham
Bitcoin trading se daily profit kamao: shopnow.sale,1,crypto
Online typing job se paisa kamao. Join now: shopnow.sale,1,job_scam
Bhai notes bhej de exam ke liye.,0,ham
ATM card blocked. Verify OTP to activate: workindia.biz,1,otp_scam
Join our crypto signal group for huge returns: verify-now.link,1,crypto
Bhai notes bhej de exam ke liye.,0,ham
Papa ne poocha tum kab aaoge.,0,ham
Shaam ko chai pe milte hain.,0,ham
Join our crypto signal group for huge returns: bit.ly/offer123,1,crypto
Kal office ke baad milte hain kya?,0,ham
Salary account par special loan offer. Click kare: bit.ly/offer123,1,loan
Low interest personal loan available. Check eligibility: deal4u.in,1,loan
"Work from home job! Earn 10,000 daily. Register: quickloan.app",1,job_scam
New crypto platform launch bonus. Register: verify-now.link,1,crypto
Exclusive 70% discount sirf aaj ke liye: workindia.biz,1,shopping
Bank KYC update required. Enter OTP here: quickloan.app,1,otp_scam
Bank KYC update required. Enter OTP here: verify-now.link,1,otp_scam
Kal office ke baad milte hain kya?,0,ham
Aapka personal loan approved hai. Apply kare turant: bit.ly/offer123,1,loan
"Aaj traffic bahut hai, thoda late ho jaunga.",0,ham
Bhai notes bhej de exam ke liye.,0,ham
Match dekhne aa raha hai kya aaj?,0,ham
New crypto platform launch bonus. Register: shopnow.sale,1,crypto
Bhai notes bhej de exam ke liye.,0,ham
Assignment submit kar diya kya?,0,ham
Kal meeting kitne baje hai?,0,ham
Mummy bol rahi hai sabzi lete aana.,0,ham
Bhai notes bhej de exam ke liye.,0,ham
Instant loan upto 5 lakh bina documents. Apply now: quickloan.app,1,loan
Instant loan upto 5 lakh bina documents. Apply now: quickloan.app,1,loan
Tu ghar pahunch gaya kya?,0,ham
Crypto investment se paisa double kare. Start: bit.ly/offer123,1,crypto
Papa ne poocha tum kab aaoge.,0,ham
Mummy bol rahi hai sabzi lete aana.,0,ham
Kal office ke baad milte hain kya?,0,ham
Kal gym chalein subah?,0,ham
Kal meeting kitne baje hai?,0,ham
Tu ghar pahunch gaya kya?,0,ham
Salary account par special loan offer. Click kare: quickloan.app,1,loan
Low interest personal loan available. Check eligibility: quickloan.app,1,loan
Mummy bol rahi hai sabzi lete aana.,0,ham
Your account suspended. Verify OTP immediately: earnfast.co,1,otp_scam
Crypto investment se paisa double kare. Start: quickloan.app,1,crypto
Crypto investment se paisa double kare. Start: workindia.biz,1,crypto
ATM card blocked. Verify OTP to activate: deal4u.in,1,otp_scam
Buy 1 Get 1 Free sale. Shop now: earnfast.co,1,shopping
Company hiring remote workers. Apply here: bit.ly/offer123,1,job_scam
Low interest personal loan available. Check eligibility: verify-now.link,1,loan
"Work from home job! Earn 10,000 daily. Register: bit.ly/offer123",1,job_scam
"Aaj traffic bahut hai, thoda late ho jaunga.",0,ham
Crypto investment se paisa double kare. Start: verify-now.link,1,crypto
"Work from home job! Earn 10,000 daily. Register: bit.ly/offer123",1,job_scam
Company hiring remote workers. Apply here: deal4u.in,1,job_scam
Salary account par special loan offer. Click kare: deal4u.in,1,loan
Weekend pe movie ka plan banaye?,0,ham
Match dekhne aa raha hai kya aaj?,0,ham
Flash sale! Limited time fashion deals: earnfast.co,1,shopping
Company hiring remote workers. Apply here: shopnow.sale,1,job_scam
Unusual login detected. Confirm OTP: quickloan.app,1,otp_scam
Assignment submit kar diya kya?,0,ham
Bhai notes bhej de exam ke liye.,0,ham
Shaam ko chai pe milte hain.,0,ham
Unusual login detected. Confirm OTP: shopnow.sale,1,otp_scam
Shaam ko chai pe milte hain.,0,ham
Bank KYC update required. Enter OTP here: rewardzone.in,1,otp_scam
"Aaj traffic bahut hai, thoda late ho jaunga.",0,ham
Mummy bol rahi hai sabzi lete aana.,0,ham
Tu free hai kya abhi call karu?,0,ham
"Work from home job! Earn 10,000 daily. Register: rewardzone.in",1,job_scam
Online typing job se paisa kamao. Join now: quickloan.app,1,job_scam
Bank KYC update required. Enter OTP here: rewardzone.in,1,otp_scam
Bitcoin trading se daily profit kamao: workindia.biz,1,crypto
Exclusive 70% discount sirf aaj ke liye: workindia.biz,1,shopping
Online typing job se paisa kamao. Join now: rewardzone.in,1,job_scam
Papa ne poocha tum kab aaoge.,0,ham
Crypto investment se paisa double kare. Start: quickloan.app,1,crypto
Tu ghar pahunch gaya kya?,0,ham
Shaam ko chai pe milte hain.,0,ham
Match dekhne aa raha hai kya aaj?,0,ham
Bitcoin trading se daily profit kamao: earnfast.co,1,crypto
Flash sale! Limited time fashion deals: bit.ly/offer123,1,shopping
Bhai notes bhej de exam ke liye.,0,ham
Kal office ke baad milte hain kya?,0,ham
Instant loan upto 5 lakh bina documents. Apply now: workindia.biz,1,loan
Bitcoin trading se daily profit kamao: quickloan.app,1,crypto
"Work from home job! Earn 10,000 daily. Register: quickloan.app",1,job_scam
Part time job available. Students welcome. Apply: rewardzone.in,1,job_scam
Kal gym chalein subah?,0,ham
Tu ghar pahunch gaya kya?,0,ham
Instant loan upto 5 lakh bina documents. Apply now: shopnow.sale,1,loan
New crypto platform launch bonus. Register: shopnow.sale,1,crypto
Tu ghar pahunch gaya kya?,0,ham
New crypto platform launch bonus. Register: rewardzone.in,1,crypto
"Office se nikal gaya hu, 20 min me aaunga.",0,ham
Assignment submit kar diya kya?,0,ham
Shaam ko chai pe milte hain.,0,ham
ATM card blocked. Verify OTP to activate: workindia.biz,1,otp_scam
Kal gym chalein subah?,0,ham
Part time job available. Students welcome. Apply: quickloan.app,1,job_scam
Kal office ke baad milte hain kya?,0,ham
"Office se nikal gaya hu, 20 min me aaunga.",0,ham
Kal gym chalein subah?,0,ham
Shaam ko chai pe milte hain.,0,ham
Mummy bol rahi hai sabzi lete aana.,0,ham
Your account suspended. Verify OTP immediately: earnfast.co,1,otp_scam
"Work from home job! Earn 10,000 daily. Register: rewardzone.in",1,job_scam
Mummy bol rahi hai sabzi lete aana.,0,ham
Part time job available. Students welcome. Apply: rewardzone.in,1,job_scam
Unusual login detected. Confirm OTP: quickloan.app,1,otp_scam
